Name,Posterior_Mean,Posterior_Std,HDI_2.5,HDI_97.5,Interval_Width,Week
Drew Scott,0.0025655016157905886,0.0017986023163681889,0.00027520942685332493,0.006937847488442193,0.006662638061588869,3
Lisa Rinna,0.0025654987256767004,0.001806264356487085,0.00027761086866206775,0.007338678489364833,0.007061067620702765,3
Whitney Leavitt,0.002564509393166845,0.0017976170413554528,0.0003313916322681965,0.0070206708569496195,0.006689279224681423,3
Candace Cameron Bure,0.00256438313432318,0.0017868360485498852,0.000343152801967943,0.006967821813195674,0.006624669011227731,3
Jodie Sweetin,0.0025642605780731996,0.0018152967919035745,0.00028796896467981844,0.007053032598590334,0.006765063633910516,3
Joanna Krupa,0.002563124647428394,0.001808424864840077,0.0002775982874633475,0.0068886199203600455,0.006611021632896698,3
Chuck Wicks,0.002560193849712487,0.0018076810079062477,0.00032044776550062455,0.00714894866567185,0.006828500900171225,3
Helio Castroneves,0.0025599355623771368,0.0017401113498354782,0.0003316197909789941,0.006748174204271263,0.006416554413292269,3
Sailor Brinkley-Cook,0.002557989223919827,0.0018013546526885,0.0003220566158035587,0.007193895612148187,0.006871838996344628,3
Hilaria Baldwin,0.0025540031700148434,0.001778277667750822,0.0003080980763222433,0.006916166936744645,0.006608068860422402,3
Rick Fox,0.002553236523395635,0.0017482878836607779,0.0003793291925585324,0.007234614819079236,0.006855285626520703,3
David Alan Grier,0.002552323551011672,0.001724352404603509,0.00031832758728726854,0.0067857344268163235,0.006467406839529055,3
Ty Murray,0.00255194015828147,0.0018286091896793286,0.0003061430602018609,0.007287065629476767,0.006980922569274906,3
Ginger Zee,0.002551354674722027,0.0017864436411837005,0.0002950707126356159,0.007061638030491344,0.006766567317855728,3
Roshon Fegan,0.0025508130793151606,0.0017873840192166425,0.0003384802329043404,0.006984873940486821,0.006646393707582481,3
Joey Fatone,0.0025507785912973024,0.0017642136266502295,0.00032252324922371454,0.006820430192200985,0.00649790694297727,3
Maurice Greene,0.002549185686799428,0.0018437886627643521,0.0003151982005162854,0.007127281967793415,0.00681208376727713,3
Kim Fields,0.002549008100229574,0.0018320820695133864,0.00024548405375799775,0.007249464424998396,0.007003980371240398,3
Hayes Grier,0.00254804869994175,0.0017624479910274013,0.0003293200116994876,0.00708479742659214,0.0067554774148926525,3
Kellie Pickler,0.0025479494462724893,0.0018240147000347156,0.00028679142143367187,0.007011775128469913,0.0067249837070362415,3
Johnny Weir,0.0025473662747207497,0.0017507777179820597,0.0003343459699732235,0.007020260058809248,0.006685914088836025,3
JoJo Siwa,0.0025459178864525272,0.0017722850895235786,0.00028771254564151523,0.006918696943829569,0.006630984398188054,3
Chris Mazdzer,0.002545280094866877,0.00177863276952137,0.0003063947205026549,0.006951750087916129,0.006645355367413474,3
David Arquette,0.0025450354235578205,0.001732365313292809,0.00034667995917364423,0.006787052783555028,0.006440372824381384,3
Carlos PenaVega,0.002544528975177665,0.001759899591537213,0.0002987197783275606,0.006906694056767828,0.006607974278440267,3
Nicole Scherzinger,0.0025442670968074317,0.0018367603797052523,0.00030980975596593,0.007394449050548243,0.007084639294582313,3
Tamar Braxton,0.002543513583011927,0.0017551946590940797,0.0003189827305983463,0.0069627050055074205,0.006643722274909074,3
Ian Ziering,0.0025427110751855015,0.00183373322639857,0.0003018190906750962,0.006999476459784683,0.006697657369109587,3
Xochitl Gomez,0.0025426448468867497,0.0018224639479889344,0.0003303959041948442,0.007201404769375334,0.00687100886518049,3
Jason Taylor,0.002538644381430081,0.0018731456925543148,0.0002545138798209016,0.007445901830477465,0.0071913879506565635,3
Drew Carey,0.002538103687203961,0.0017926124363616363,0.0002476383903918826,0.007124534549748225,0.006876896159356343,3
Ally Brooke,0.0025380438532792786,0.001775580405472725,0.00028571384983491673,0.0071830221162397625,0.006897308266404846,3
Kirstie Alley,0.002537373934695174,0.0018542341625419462,0.00023720692070302167,0.0072945012573594195,0.007057294336656398,3
Jack Osbourne,0.0025362453098323316,0.0017525921347360245,0.00029520369583868963,0.0069858054101974145,0.006690601714358725,3
Olivia Jade,0.0025352305036507074,0.0017442482589882595,0.00032442827082414586,0.006716569525980057,0.006392141255155911,3
John O'Hurley,0.002534760632762046,0.001753195558295082,0.0003468498630434754,0.00674840863414361,0.006401558771100135,3
Danny Amendola,0.002533433416616349,0.001748508066450384,0.000289705580158279,0.006543370621883486,0.006253665041725207,3
Sherri Sheperd,0.00253298952349597,0.001759320305212753,0.00030152325381010444,0.0068912514044609996,0.006589728150650895,3
Vanessa Lachey,0.0025326997057467625,0.001811083283022201,0.0002654840013758133,0.007074776319597067,0.006809292318221254,3
Brooks Nader,0.0025306606785064907,0.001816288897450366,0.0002852997375581052,0.0072375664460406506,0.0069522667084825455,3
Kendra Wilkinson,0.0025295071615218222,0.0018018072063895575,0.00031298351068187425,0.007214530627299021,0.0069015471166171466,3
Bill Engvall,0.002528154758868051,0.0017354560709627355,0.0003055654520485643,0.0068494199690575675,0.006543854517009003,3
Nancy McKeon,0.002526946025288562,0.0017503040093378246,0.00030554301940191635,0.006833425699491387,0.006527882680089471,3
Jaleel White,0.002526703032651696,0.0017758010090198411,0.0003298533072851665,0.006844336159808573,0.006514482852523406,3
Heidi D'Amelio,0.002526635333861243,0.00181650787061813,0.00031615665140421534,0.0071821364763223665,0.0068659798249181515,3
Kurt Warner,0.0025261208760212045,0.0017426027044921235,0.0003175401528008682,0.007308550555107426,0.006991010402306558,3
Andy Grammer,0.0025256218949894094,0.0017440369508042177,0.00032551782990793436,0.006622023470354909,0.006296505640446975,3
Daniel Durant,0.0025247782228850937,0.001805706484944354,0.00025989855578046304,0.007224496790818241,0.006964598235037778,3
Cody Linley,0.0025243140479473502,0.0017574849641419244,0.00029441966538092346,0.0068769941206167215,0.006582574455235798,3
Chris Jericho,0.002521943865251707,0.0017474445898624533,0.0002889102434574476,0.006850838269423947,0.0065619280259665,3
David Ross,0.0025198847439588698,0.0017478358101602476,0.0002813921565628196,0.0068398455080383,0.00655845335147548,3
Apolo Anton Ohno,0.0025179786319577875,0.0017538477278864083,0.00027808063415897636,0.007095675386034508,0.006817594751875532,3
Ingo Rademacher,0.0025165690480493563,0.0018033681757340708,0.0002944303391773345,0.007190133470376354,0.006895703131199019,3
Lea Thompson,0.002515299296958725,0.0017630995368937215,0.0002953659304682473,0.0069894180156668505,0.006694052085198603,3
Joey McIntyre,0.002514654337650779,0.0017638461309959455,0.00032108394087086744,0.007061996132383109,0.006740912191512242,3
Melanie C,0.0025142060683848774,0.001763830264775192,0.00034188455226067684,0.007022774668072311,0.006680890115811634,3
AJ McLean,0.0025131563417596526,0.0017434109330811203,0.0003235763696781796,0.006853909546577898,0.006530333176899718,3
Jake Pavelka,0.0025125886055848558,0.0017794559826763221,0.0002960110713737913,0.0069791055361746596,0.0066830944648008685,3
Bobby Bones,0.0025115213024400978,0.0017358286533061637,0.00030201631272059313,0.0067924302388936075,0.006490413926173015,3
Kenya Moore,0.002509583097179734,0.0017839530361648656,0.00027392193860690617,0.006873784936800279,0.006599862998193372,3
Bristol Palin,0.002509316031596833,0.0017827490220015832,0.00024103977611049325,0.0068681185045678765,0.006627078728457384,3
James Hinchcliffe,0.0025090534825416505,0.0017950898546098056,0.0002845664350525318,0.007255449742351654,0.006970883307299122,3
Kyle Massey,0.002508464228695028,0.001791502455246231,0.0003076545615313141,0.007150753472748285,0.006843098911216971,3
Alix Earle,0.002507627051034665,0.0017125567130364604,0.0002823948616315002,0.006864413473779309,0.006582018612147808,3
Charli D'Amelio,0.0025075466643985954,0.001708987745204426,0.000303094432789914,0.006778873651483815,0.006475779218693901,3
Laila Ali,0.0025058124760451344,0.001767239530229666,0.00027354077682018236,0.006849850746701011,0.006576309969880829,3
Simone Biles,0.0025054070795372477,0.001784953399147854,0.00028198419306557675,0.007131414135402899,0.0068494299423373225,3
Aaron Carter,0.0025045371073126542,0.0017443975111590653,0.00025296813417251474,0.0068317564513956435,0.006578788317223129,3
Laurie Hernandez,0.0025040373965010436,0.001774183618684206,0.0002818510631000544,0.00713071499451126,0.006848863931411205,3
Pamela Anderson,0.0025027420824476386,0.0017581028966427211,0.000264375981915186,0.006915490586562818,0.006651114604647632,3
Erin Andrews,0.002501441135735948,0.0018371944429497375,0.00024134861117166277,0.007266229317639189,0.007024880706467527,3
John Ratzenberger,0.0025010994466541296,0.0018300435108904783,0.00026764089229180574,0.006881587618726086,0.00661394672643428,3
Victoria Arlen,0.002501036522073283,0.0018183409408764407,0.00025444103672591885,0.007070591877570162,0.006816150840844243,3
Alfonso Ribeiro,0.0024986094604997817,0.0017322105191348806,0.00029022671257196946,0.006761705592826501,0.006471478880254532,3
"Mike ""The Miz"" Mizanin",0.002498415985785928,0.0017920649544841763,0.0002948153253870637,0.007017227413994919,0.006722412088607855,3
Mario Lopez,0.0024972796803490005,0.001792150215658492,0.00030441732397262967,0.006829215114481611,0.006524797790508982,3
Chrishell Stause,0.0024962905266095233,0.001724151696541635,0.00032526322812216456,0.006703523134147429,0.006378259906025264,3
Melissa Gilbert,0.0024949226270141707,0.0017545554770896632,0.00031115715397055934,0.006729745241359157,0.0064185880873885975,3
Trevor Donovan,0.0024941181595999236,0.001801629000006295,0.00027665748439223724,0.0067303956053908825,0.006453738120998646,3
Michael Waltrip,0.0024908527209441594,0.0017564070056065293,0.00030715028190840413,0.0068252730532696385,0.006518122771361235,3
Aiden Turner,0.0024900505625251456,0.0017333478921471778,0.00027703285440544285,0.006907212866554832,0.0066301800121493885,3
Veron Davis,0.0024887925918733395,0.0017411734181879749,0.00034484516543202424,0.00708501965008576,0.006740174484653736,3
Suni Lee,0.0024887078436271522,0.0017982702859960476,0.00028334243797919166,0.0072388116862524814,0.00695546924827329,3
Antonio Sabato Jr.,0.002486095688570644,0.0017962001769918218,0.00029345099801441016,0.007199267482460983,0.006905816484446573,3
Emmitt Smith,0.002482872928844584,0.001858185898656571,0.0002553872047843057,0.007466762036539094,0.007211374831754788,3
Noah Galloway,0.0024817924599552436,0.0017508948085922982,0.0002624944935750455,0.006840835413226063,0.006578340919651017,3
Robert Irwin,0.002481748785538257,0.0017422101731436174,0.00029609499432294364,0.006739597135688973,0.006443502141366029,3
Giselle Fernandez,0.002477906270169425,0.001762660727930706,0.00026074946270789983,0.006860739525447391,0.006599990062739491,3
Harry Hamlin,0.002475747169968895,0.0017453683597880565,0.0002893006017769682,0.0068076964494006844,0.006518395847623717,3
Jordin Sparks,0.0024729097671542266,0.0017115115863364303,0.00029345488977766584,0.006737698461337808,0.006444243571560142,3
Willa Ford,0.002472158345393891,0.0017986418397180966,0.00026310504508631974,0.0069834749690949535,0.006720369924008634,3
Von Miller,0.002470169885482548,0.0017817437029070734,0.0002414868568385635,0.0068168851463594315,0.006575398289520868,3
Jeannie Mai,0.002467803010475188,0.001751348065482498,0.00026687015817842695,0.006944019317316233,0.0066771491591378065,3
Rashad Jennings,0.002466841633045724,0.0017259366737354966,0.00027967591329177864,0.006646453446649909,0.006366777533358131,3
Lauren Alaina,0.002466634180289965,0.0018127158625333747,0.0002988943710639513,0.00705038304418761,0.006751488673123658,3
Marlee Matlin,0.002464709616738043,0.001742948125303181,0.00029346436134066036,0.006882407052017958,0.006588942690677297,3
Terrell Owens,0.0024640362843355457,0.0017341879390814425,0.000267931534208014,0.006682669075435146,0.006414737541227133,3
Floyd Mayweather Jr. ,0.0024630659561002666,0.0017772729010690782,0.00026950442498161717,0.006994799847762264,0.006725295422780647,3
Joseph Baena,0.002462959568581096,0.0017442588225726366,0.0002662567442711488,0.006951494289570535,0.0066852375452993865,3
Ilona Maher,0.0024625482981749155,0.0018026560755312147,0.00026031906734746865,0.007236810549765489,0.00697649148241802,3
Donny Osmond,0.0024589948685366284,0.001705734145664374,0.00024139676757184688,0.0065497100255256825,0.006308313257953836,3
Rocco DiSpirito,0.002452831361736112,0.0017716064044706057,0.00029772664842641293,0.0071616214739106876,0.006863894825484274,3
Hannah Brown,0.0024503259739540044,0.0017122340231639957,0.00028664576477105495,0.006837323420715597,0.006550677655944542,3
Chris Soules,0.002450291229919651,0.001773974787978632,0.0002563470023382802,0.006903174741192305,0.006646827738854025,3
Florence Henderson,0.0024468492348801597,0.0017853362866214297,0.0002548163390467267,0.006986566896115586,0.006731750557068859,3
Nikki Bella,0.002446466710734558,0.0017431550862517073,0.0002627877202850914,0.0067465118645756005,0.006483724144290509,3
Stephen Nedoroscik,0.002445739447577832,0.0017381242291498095,0.00028139383001408693,0.007026311479241936,0.00674491764922785,3
Billy Ray Cyrus,0.0024433529644409873,0.0017231400778539069,0.0002975771184154109,0.006791500516201513,0.006493923397786102,3
Kelly Monaco,0.002441337560769071,0.001761981965254403,0.0002668256238272855,0.006978920627107828,0.006712095003280542,3
Mark Cuban,0.0024410827043409747,0.0017421533199821792,0.0002684506815121238,0.006776964242064679,0.006508513560552555,3
Monica Aldama,0.002440925778898589,0.0017393950959275044,0.00027011063806774507,0.006910835140210572,0.006640724502142827,3
Dwight Howard ,0.0024400465862933394,0.001730295995758204,0.0002503900869319412,0.0067635713375728684,0.006513181250640927,3
Mira Sorvino,0.002437428550154785,0.0017281820435344618,0.0002999458760251754,0.006891462313492988,0.006591516437467812,3
Frankie Muniz,0.0024346387923623067,0.001802634224438749,0.00028291897448868533,0.007348077267311407,0.007065158292822722,3
Nick Lachey,0.0024340686862724397,0.0017421829119701332,0.00028048395035258606,0.006797646826569395,0.006517162876216808,3
Kelly Osbourne,0.0024337200212307883,0.0017778462034546492,0.0002595289789692141,0.00695897717187498,0.006699448192905766,3
Jimmie Allen,0.0024335929066839784,0.0017525696565737782,0.0003156259857235939,0.006710574294982409,0.006394948309258815,3
Harry Jowsey,0.0024304920529790376,0.001781865323716093,0.00023675604014091074,0.006806891768349024,0.006570135728208113,3
Sugar Ray Leonard,0.002430043663090838,0.0017827981471862744,0.00026531733352984246,0.007078782783452062,0.00681346544992222,3
Margaret Cho,0.002428176733903666,0.00179685903325597,0.0002603480826370802,0.006890210088152971,0.006629862005515891,3
Scott Hoying,0.0024277977216168264,0.0017607352121475947,0.0002856649744442807,0.006843743682155794,0.006558078707711513,3
Mark Dacascos,0.002427747670760752,0.0018108475748746828,0.0002818459443958315,0.006955384237837359,0.006673538293441528,3
The Situation,0.0024268486083973938,0.0017267659088632675,0.00027905789722818626,0.006686956043751333,0.006407898146523147,3
Sean Lowe,0.0024261940120076262,0.001797750408229035,0.0002710029890800244,0.0070920837128054135,0.006821080723725389,3
Susan Lucci,0.0024260148391904678,0.0016763727791145125,0.000302339419745654,0.00660480764532803,0.006302468225582376,3
Lisa Vanderpump,0.0024233563829298764,0.0016901018150193487,0.0002938596223387993,0.006699875257029134,0.006406015634690335,3
Lauren Jauregui,0.002422462841861991,0.0017565873507716244,0.0002638107395999277,0.006778721571204174,0.006514910831604246,3
John Schneider,0.0024209789697451837,0.0017043652734629493,0.0003259320049798627,0.00686519666913579,0.006539264664155927,3
Nick Viall,0.002420552041220051,0.0017752867123670792,0.00024945335351794713,0.007117825110630094,0.006868371757112147,3
Betsey Johnson,0.00242027890021467,0.0017049881397298895,0.00028732544001281135,0.006673120291227897,0.006385794851215086,3
Ralph Macchio,0.002419425814504823,0.0016675431024219655,0.00027740713498213617,0.00664154697975945,0.006364139844777314,3
Mario,0.0024183002189005947,0.001717139887268823,0.000313783330647338,0.006868156692917604,0.0065543733622702655,3
Nancy Grace,0.002417244958780333,0.0017368065901342637,0.00028561920598723457,0.006904880092500547,0.0066192608865133125,3
Amber Rose,0.002415917936289777,0.0017525533603094832,0.0002518704352627566,0.006888607164860793,0.006636736729598036,3
Jerry Springer,0.00241471744079657,0.0017246951665195996,0.0002749699894945456,0.006698497636172617,0.006423527646678071,3
Marilu Henner,0.00241400813713425,0.0016862981228697683,0.00028734386411843747,0.006485299644392697,0.00619795578027426,3
Adam Carolla,0.002413881136234594,0.0016970612922733745,0.0002396057156824501,0.006572351094679866,0.006332745378997416,3
Alyson Hannigan,0.0024122560607143357,0.0017428529422226244,0.00026246924383144086,0.006854597566304998,0.0065921283224735575,3
Maureen McCormick,0.002410752976844955,0.0017521217021359027,0.0002293179487274982,0.006727532962000829,0.006498215013273331,3
Selma Blair,0.002409596695128677,0.0017544748932124407,0.00023207430398084286,0.006782735781386948,0.006550661477406105,3
Christine Chiu,0.002409401652613631,0.0016892084099314531,0.0002899120266014046,0.006399576079499976,0.006109664052898571,3
Justina Machado,0.0024058768017329135,0.0017741733486959046,0.0002650641534539243,0.007041154697496212,0.006776090544042287,3
Lawrence Taylor,0.0024047497203735528,0.0017342320423335696,0.00024812658206166535,0.0065267506243864,0.006278624042324734,3
Jessie James Decker,0.002403799465826188,0.0017107765590396457,0.0002609961226870684,0.006679459307086629,0.006418463184399561,3
Joe Amabile,0.0024009460333001636,0.0017404108413139664,0.00022534801702767278,0.006772490634699918,0.0065471426176722455,3
Derek Fisher,0.0023982228209856967,0.001656932228158311,0.00029543893651107276,0.0066221702650760515,0.0063267313285649785,3
Romeo,0.0023976289931802756,0.0017137426158414294,0.0002747402111410576,0.006745712516379094,0.006470972305238036,3
Michael Sam,0.0023960879363164006,0.0017908088044034341,0.000251363631500581,0.007076191277140918,0.006824827645640337,3
Steve Guttenberg,0.0023958078979618848,0.0017474848581304425,0.00024358273802999264,0.0066008758903369075,0.0063572931523069144,3
Joey Lawrence,0.002394112048300667,0.001736525508531856,0.0002708235794941177,0.006839891946490168,0.006569068366996051,3
Sam Champion,0.002391827180078511,0.001724395294188233,0.0002497952011105491,0.0066040307543805965,0.006354235553270048,3
Doug Flutie,0.002387830481104888,0.001729502284650572,0.000259738100682383,0.006778564003043245,0.006518825902360862,3
Antonio Brown,0.0023873499384122034,0.0017574676984201474,0.00026838231653858067,0.006544183728687947,0.006275801412149366,3
Vanilla Ice,0.0023862902423270023,0.0017880641525765538,0.00024664439162912964,0.0066966291410848365,0.0064499847494557064,3
Jerry Rice,0.002385717945274774,0.0017600005291574575,0.00023803312473474848,0.006941953442967681,0.006703920318232932,3
Brian Austin Green,0.0023828700742564994,0.0016937726517398319,0.0002554162924645682,0.006804620072983739,0.006549203780519171,3
Marla Maples,0.0023813605238271335,0.0017209063632615982,0.00022202639337451222,0.006683411591183945,0.006461385197809433,3
Shandi Finnessey,0.0023783343813794902,0.0017085994050808578,0.00027180666069213065,0.006559665981736116,0.0062878593210439855,3
Louie Vito,0.0023773772131642523,0.0016934358822577721,0.00024508810335471066,0.006742555565585832,0.006497467462231122,3
Cody Rigsby,0.0023760499505843745,0.0017416632154451323,0.00025231784851435107,0.00686639861574986,0.006614080767235509,3
Phaedra Parks,0.002373939442024691,0.0017439248189468402,0.00025428572232538764,0.006660474608458538,0.0064061888861331505,3
Niecy Nash,0.002372963644851564,0.0018016998815793416,0.000251141029539836,0.007307076728457841,0.007055935698918005,3
Melissa Joan Hart,0.002371219417912103,0.0016981293106975485,0.0002603887001413182,0.006738575775675227,0.006478187075533909,3
Jen Affleck,0.002369542103524721,0.0017110951447194293,0.0002482835246365254,0.0065709636391366,0.006322680114500075,3
Andy Dick,0.002369494277193701,0.0017223119660475853,0.0002443570786238422,0.00676773077231602,0.006523373693692177,3
Jana Kramer,0.002367820281487284,0.0017390250443714516,0.0002626612640580105,0.00679800108619421,0.0065353398221362,3
Elaine Hendrix,0.0023676837168756125,0.0016221286288080395,0.0003003900977204133,0.0063047717387315644,0.006004381641011151,3
Danielle Fishel,0.0023676615011536495,0.0016902158449299376,0.0002900899033874163,0.006636257772141627,0.006346167868754211,3
Jennie Finch Daigle,0.0023673875829928926,0.0016349911142958268,0.0002951497482372422,0.006326439711884337,0.006031289963647095,3
Kel Mitchell,0.002366718669511897,0.0016811789605458115,0.000288834549852911,0.006498055183115021,0.006209220633262111,3
Chad Ochocinco,0.0023604327340709533,0.0016936003114549757,0.00025842950282272634,0.006581250367774544,0.0063228208649518175,3
Bristol Palin,0.002358196577102192,0.0018189340390785205,0.0002529280790794011,0.007112864782582401,0.006859936703502999,3
Robert Herjavec,0.00235807205595979,0.0017321973066439936,0.00023542006391635655,0.0067737831804708755,0.006538363116554519,3
Ryan Lochte,0.0023569762725155754,0.001687280182929828,0.0002511179626638127,0.006682793460168755,0.006431675497504942,3
Marissa Jaret Winokur,0.0023561787808703484,0.0017173767061871134,0.000266084368897762,0.006724134042723281,0.006458049673825519,3
Randy Couture,0.00235363253775337,0.00170520777149885,0.0002471132521612118,0.006582757788392698,0.006335644536231486,3
Eric Roberts,0.0023528837202892528,0.0017520989589083923,0.00022087612370431204,0.006614287445817479,0.006393411322113168,3
Barry Williams,0.0023527018849408858,0.0017184871765821095,0.0002529052396220859,0.006541140374124872,0.006288235134502786,3
Jesse Metcalfe,0.002350305029885178,0.0017117836310313861,0.0002130987935371396,0.006577554541056917,0.006364455747519778,3
Gary Busey,0.0023486878936940987,0.001698978238747831,0.00024220887148713863,0.006656775350827203,0.006414566479340065,3
Skai Jackson,0.0023483618124548735,0.0017175752684034699,0.0002818525650748594,0.006811901669534823,0.006530049104459964,3
Iman Shumpert,0.0023467379659630715,0.0016687498272275412,0.0002545446748164646,0.006524218591857337,0.006269673917040872,3
Suzanne Somers,0.0023465874482826846,0.0016975524912810902,0.00026207488529119154,0.0065072024731105075,0.006245127587819316,3
Mischa Barton,0.002344929753025141,0.0017592575010913455,0.00022663680533856748,0.0070727349377945415,0.006846098132455974,3
Erika Jayne,0.0023441388959099634,0.001727857141046349,0.0002515242032595825,0.0067406679519395355,0.006489143748679953,3
Adrian Peterson,0.0023427136706934085,0.001696544800757145,0.0002509573566596448,0.006463576658797732,0.006212619302138087,3
Andy Richter,0.0023413097914342378,0.0017164822154705124,0.00024512275513813726,0.006635039172167051,0.006389916417028914,3
Matt James,0.0023390910926913548,0.001693991123784257,0.00023961861070707468,0.006616844841700341,0.006377226230993266,3
Cheryl Ladd,0.0023375989561000483,0.001689940165829373,0.00025561842693169577,0.006591037705106782,0.006335419278175086,3
Chaz Bono,0.002333130161182238,0.001776550689808693,0.00022396459515424086,0.006828344058534923,0.0066043794633806815,3
Sasha Pieterse,0.0023224344668915523,0.0016893855903339107,0.00021822038589288645,0.0066164996625696,0.006398279276676714,3
Mauricio Umansky,0.0023224125536955493,0.001730506108395606,0.0002259490545247845,0.006506470582039276,0.006280521527514491,3
Lele Pons,0.0023191752552255422,0.0016856688047567983,0.00025215426071710956,0.006556575951157578,0.006304421690440469,3
Chuck Liddell,0.002317455340223027,0.0017487224608391022,0.0002145840372141847,0.0065966856031192,0.006382101565905016,3
Bill Nye,0.0023162976365563724,0.0017220563529281804,0.0002846091697046024,0.006337927666587774,0.006053318496883171,3
Mr. T,0.0023098700179719875,0.0017020381208322874,0.00025923838156565024,0.006617153508904818,0.006357915127339168,3
Wayne Newton,0.0023066075820448134,0.001764135431180913,0.0002376154791356758,0.006736177151605892,0.006498561672470217,3
Charo,0.0023050391017027474,0.0016827361404681267,0.00029555855700880943,0.006726395792407181,0.006430837235398372,3
Bonner Bolton,0.0023020402424336114,0.001736216029994319,0.00020279241375910123,0.006864126327841628,0.006661333914082527,3
Babyface,0.002299227349708695,0.0016992049901338405,0.00024712439140339975,0.006653371251836501,0.0064062468604331015,3
Holly Madison,0.002295544799045945,0.0016942128385858568,0.00020354441080139954,0.006698252828389427,0.006494708417588028,3
Anne Heche,0.0022923619879405047,0.0017605740535375683,0.0002168527516942291,0.006701525124264944,0.006484672372570714,3
Valerie Harper,0.0022784516374482764,0.0017251956466307534,0.00019764913103615693,0.006706982333111535,0.006509333202075378,3
Nelly,0.002275309644948552,0.0016272504461403755,0.00023455320101904492,0.00639776795886876,0.0061632147578497155,3
Debi Mazar,0.002274760356856914,0.0016697325234326416,0.00026605965764555576,0.006814135430993026,0.00654807577334747,3
Denise Richards,0.002274083801814603,0.001679234222063085,0.00019225045691743882,0.006540487498805505,0.006348237041888066,3
Reginald VelJohnson,0.002269014723375834,0.001674354180775736,0.00022824340404094758,0.006453215601800673,0.006224972197759725,3
Karamo Brown,0.002267153143933736,0.001709183247079619,0.00020347719606163815,0.006750149403463637,0.006546672207401999,3
Patti LaBelle,0.002266140801317069,0.0017113798914242832,0.000210329656492038,0.006651766863921263,0.006441437207429224,3
Wynonna Judd,0.0022559401808531832,0.0016950000906289823,0.0001944988593076258,0.006758688825268605,0.006564189965960979,3
Vinny Guadagnino,0.002254721501927132,0.0016513627285412243,0.00021216267016035734,0.006504830869318384,0.006292668199158027,3
Rick Perry,0.002248564632028316,0.0016729397266896152,0.00022451558920314098,0.006496710037600658,0.006272194448397517,3
Charlotte McKinney,0.0022384071443767566,0.001653716222978144,0.0002031331926163331,0.006291788389954009,0.006088655197337676,3
Tom DeLay,0.0022292635603041026,0.0017027479523027925,0.00020326493905448636,0.006538232335099003,0.006334967396044517,3
Tyson Beckford,0.0022124178681038214,0.0016514206394939242,0.00021967876669406398,0.006509209526135902,0.006289530759441838,3
Sean Spicer,0.0022107397663664423,0.001644297153027541,0.00017676198959995726,0.006403246691187352,0.006226484701587394,3
Wendy Williams,0.002207577946617203,0.0017282231757811772,0.00016682269966444965,0.006704995331321978,0.0065381726316575284,3
D. L. Hughley,0.0021923611918734003,0.001585548306620112,0.0002605542156409809,0.006140316130286789,0.005879761914645808,3
Paula Deen,0.0021876197501647684,0.001630480302633685,0.00021900445473998066,0.006324929134845018,0.006105924680105037,3
Cloris Leachman,0.002182808830908518,0.001583752016280478,0.00022168478605032096,0.006220568876143673,0.005998884090093352,3
Steve-O,0.002180511566727296,0.0016814577354944222,0.00019405164950666144,0.006518253940795385,0.006324202291288723,3
Master P,0.0021742345381998845,0.0017182774733337344,0.00016277772968754223,0.006571537710887294,0.006408759981199752,3
Kate Gosselin,0.0021720011036935752,0.0016920631959655408,0.00019700512539054708,0.006258151277919027,0.00606114615252848,3
Clyde Drexler,0.00217157814687292,0.0016091634605610234,0.00019284036608030063,0.006418779121801523,0.006225938755721223,3
Evander Holyfield,0.0021688412620372885,0.0016433494495376715,0.00019058675674715192,0.006315321255434886,0.006124734498687734,3
Buzz Aldrin,0.002151424684381035,0.0016498853354206065,0.00017789397665596025,0.006117049904039637,0.005939155927383677,3
Carole Baskin,0.0021423327995668457,0.0016469831650494351,0.00020974520875772167,0.006407513453053269,0.006197768244295547,3
Michael Irvin,0.002067740674173422,0.0015821874163518472,0.00018656683147318576,0.0059139313766299224,0.005727364545156737,3
Lamar Odom,0.0020602099852752055,0.0016051624207591322,0.00015888822459267984,0.0058376037894574745,0.005678715564864795,3
Steve Wozniak,0.001961495792115047,0.0015633993366845297,0.0001628632576406466,0.006069178424701262,0.005906315167060615,3
Ashley Hamiliton,0.0016671034159223266,0.00148330450886181,6.460295273831595e-05,0.00564869125083931,0.0055840882981009945,3
Michael Bolton,0.001656282931661189,0.001460366820386703,5.968858962962907e-05,0.005554437305549371,0.005494748715919742,3
Kim Kardashian,0.00165020723190318,0.0014350126582442964,7.43484202240341e-05,0.0053835116447471095,0.005309163224523075,3
Macy Gray,0.001644847845509304,0.0014706260446279101,7.313218691730573e-05,0.0053747885717614526,0.005301656384844147,3
Jason Lewis,0.0016369338584822555,0.0014028595440886843,7.740481940076597e-05,0.005397413218236423,0.005320008398835657,3
Barbara Corcoran,0.001632944437277614,0.0014245072440132887,8.098838918857666e-05,0.005559637034954622,0.005478648645766045,3
Albert Reed,0.001631777183239185,0.0015099399105955684,7.708979810694958e-05,0.005814721456046403,0.005737631657939454,3
Redfoo,0.0016288777044323177,0.0014022401652095476,6.733837178857743e-05,0.005124100629782266,0.005056762257993688,3
Belinda Carlisle,0.0016286601690591812,0.0014366418900511474,6.839721847372299e-05,0.0052486494988041145,0.0051802522803303915,3
Kareem Abdul-Jabbar,0.0016277998039052769,0.0015048366746743494,6.672706776602822e-05,0.005713207759749807,0.005646480691983779,3
