celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_judge_count,week1_total,week1_weighted_avg,week2_judge_count,week2_total,week2_weighted_avg,week3_judge_count,week3_total,week3_weighted_avg,week4_judge_count,week4_total,week4_weighted_avg,week5_judge_count,week5_total,week5_weighted_avg,week6_judge_count,week6_total,week6_weighted_avg,week7_judge_count,week7_total,week7_weighted_avg,week8_judge_count,week8_total,week8_weighted_avg,week9_judge_count,week9_total,week9_weighted_avg,week10_judge_count,week10_total,week10_weighted_avg,week11_judge_count,week11_total,week11_weighted_avg,week1_normalized,week2_normalized,week3_normalized,week4_normalized,week5_normalized,week6_normalized,week7_normalized,week8_normalized,week9_normalized,week10_normalized,week11_normalized,Regime,week1_rank,week2_rank,week3_rank,week4_rank,week5_rank,week6_rank,week7_rank,week8_rank,week9_rank,week10_rank,week11_rank,technical_rank,survival_weeks,elimination_deviation,JFG_index,week1_inferred_votes,week1_votes_std,week2_inferred_votes,week2_votes_std,week3_inferred_votes,week3_votes_std,week4_inferred_votes,week4_votes_std,week5_inferred_votes,week5_votes_std,week6_inferred_votes,week6_votes_std,week7_inferred_votes,week7_votes_std,week8_inferred_votes,week8_votes_std,week9_inferred_votes,week9_votes_std,week10_inferred_votes,week10_votes_std,week11_inferred_votes,week11_votes_std
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,20.006869565307102,5.001717391326776,4,22.983313186740723,5.745828296685181,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,50.017173913267754,57.458282966851804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,12.0,14.0,15.0,14.0,13.0,11.0,10.0,9.0,7.0,5.0,1.0,10.090909090909092,2,-3.0,-0.9960700855624574,660078.8822145412,132349.65327094158,645368.7197496978,109796.79015361477,,,,,,,,,,,,,,,,,,
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,17.006959468514463,4.251739867128616,4,26.984687099802148,6.746171774950537,4,22.983313186740723,5.745828296685181,4,29.01179890389579,7.252949725973948,4,31.010647826226005,7.752661956556501,4,28.00961739142994,7.002404347857485,4,31.509900548258436,7.877475137064609,4,29.01179890389579,7.252949725973948,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42.51739867128615,67.46171774950537,57.458282966851804,72.52949725973947,77.52661956556501,70.02404347857485,78.77475137064609,72.52949725973947,0.0,0.0,0.0,Regime C,16.0,9.0,14.0,9.0,12.0,10.0,9.0,8.0,7.0,5.0,1.0,9.090909090909092,8,1.0,0.10197996597267689,644994.0199667162,93658.13927197437,619588.8413249572,163170.2234840997,830736.9522450076,187737.76030710147,731325.8243662376,92547.68380620488,829588.9187796747,121117.99366209246,775578.261480227,143591.3889706294,788035.6364235189,178819.85030732807,775218.0826309138,173119.83401382135,,,,,,
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,4,28.00961739142994,7.002404347857485,4,28.00961739142994,7.002404347857485,4,29.984597196594784,7.496149299148696,4,32.01099130449136,8.00274782612284,4,38.50093050653495,9.625232626633737,4,36.012365217552784,9.003091304388196,4,36.52483036336668,9.13120759084167,4,42.01626412134541,10.504066030336352,4,36.51345597378571,9.128363993446428,4,38.01305217408349,9.503263043520873,0,0.0,0.0,70.02404347857485,70.02404347857485,74.96149299148695,80.0274782612284,96.25232626633738,90.03091304388195,91.3120759084167,105.04066030336352,91.28363993446428,95.03263043520873,0.0,Regime C,3.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,3.0,3.0,1.0,4.0,10,-1.0,0.5446280350639895,635621.8035480318,154802.3392469096,836675.566662849,124814.49455984314,823524.3690920713,177868.23843220156,846593.7326468913,136241.07245149216,816271.8098929912,134016.2116995079,884645.189054093,235125.40560980927,890150.2775731733,164686.091743584,858652.2695039703,212431.25301892316,950204.068376682,156114.61152414037,930956.2947531047,168326.82265556275,,
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,4,28.00961739142994,7.002404347857485,4,32.01099130449136,8.00274782612284,4,32.98378959719036,8.24594739929759,4,36.012365217552784,9.003091304388196,4,41.014082608879555,10.253520652219889,4,36.98516351025177,9.246290877562943,4,35.51163330941839,8.877908327354598,4,40.013739130614205,10.003434782653551,4,40.013739130614205,10.003434782653551,4,40.013739130614205,10.003434782653551,0,0.0,0.0,70.02404347857485,80.0274782612284,82.4594739929759,90.03091304388195,102.53520652219889,92.46290877562944,88.77908327354598,100.03434782653551,100.03434782653551,100.03434782653551,0.0,Regime C,3.0,1.0,1.0,1.0,2.0,2.0,6.0,4.0,1.0,1.0,1.0,2.090909090909091,10,-1.0,0.7242425579582883,658961.296672124,162737.15736249977,848910.3131828641,149113.97342472174,840587.6073599501,153624.342775738,879719.2753236908,189383.91433865507,894913.1350576272,144030.64220002698,1004212.8339744126,255641.71299147903,896669.059616556,126540.72051708894,902764.9827869462,171037.5012664051,900659.7730199406,219044.64138472374,927618.8627993821,185081.07691714264,,
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.142878101812135,5.047626033937378,3,16.145059614277987,5.381686538092662,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,40.362649035694965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,9.0,9.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,6.0,9.090909090909092,2,-4.0,-0.8861282815828225,708203.2519031849,155578.60426922352,692775.273080478,124842.6444794496,,,,,,,,,,,,,,,,,,
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,17.146523430546765,5.715507810182255,3,18.17145372217456,6.057151240724854,4,25.982505587336295,6.495626396834074,3,21.20002934253699,7.06667644751233,3,22.224959634164783,7.408319878054928,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42.86630857636691,45.428634305436404,64.95626396834074,53.00007335634247,55.56239908541196,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,7.0,7.0,6.0,6.0,8.0,10.0,9.0,8.0,7.0,6.0,6.0,7.2727272727272725,5,-4.0,-0.06434031834362941,691323.9243192843,171686.46434690204,677988.9614858956,128172.20376882075,640755.8237014652,138006.8337592613,688658.6322068649,168639.61341310004,744540.3154418005,169906.72164750838,,,,,,,,,,,,
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,16.145059614277987,5.381686538092662,3,15.142878101812135,5.047626033937378,4,25.009707294637302,6.2524268236593254,3,18.17145372217456,6.057151240724854,3,24.228604962899418,8.076201654299807,4,31.986404491128923,7.996601122782231,4,32.51172321262575,8.127930803156438,4,35.01202173928743,8.753005434821857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40.362649035694965,37.85719525453034,62.52426823659325,45.428634305436404,60.57151240724854,79.9660112278223,81.27930803156438,87.53005434821857,0.0,0.0,0.0,Regime C,8.0,10.0,7.0,10.0,4.0,7.0,7.0,5.0,7.0,6.0,6.0,7.0,8,-3.0,0.09167997292868549,624437.0419239092,119420.30505324177,613338.9331879024,109323.41181813966,633395.408984266,103688.53601830713,746707.378817758,149288.8458713919,632798.0722784079,127222.66966404265,728029.5193942789,119492.25833162661,818321.0478344911,158247.09839440844,879298.6351681643,165452.59437451744,,,,,,
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,3,13.116483993915558,4.372161331305186,3,19.173635234640415,6.391211744880138,4,24.00824347836852,6.00206086959213,3,18.17145372217456,6.057151240724854,3,21.20002934253699,7.06667644751233,4,30.983102640659645,7.745775660164911,4,35.01314207729085,8.753285519322713,4,36.01348555555621,9.003371388889052,4,32.01211164249479,8.003027910623697,3,25.742892773080634,8.580964257693545,3,26.744715437447944,8.91490514581598,32.79120998478889,47.93408808660104,60.0206086959213,45.428634305436404,53.00007335634247,77.45775660164911,87.53285519322714,90.03371388889052,80.03027910623697,64.35723193270158,66.86178859361986,Regime C,11.0,6.0,8.0,10.0,9.0,8.0,6.0,4.0,5.0,5.0,5.0,7.0,11,-1.0,0.30428723366791766,656646.0839230586,143767.3280773898,580984.3339202494,130657.30840718545,720535.2414049305,155282.02949928076,744157.7374536062,126321.19498447156,661044.980078952,146019.2083332499,716662.7935404077,156490.138407471,845705.1533314824,145493.5720178055,872241.194781805,177094.08833999324,879276.3556590738,183664.99385106697,870813.238231197,145610.696053693,739836.921722952,134518.37933138994
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,3,18.17145372217456,6.057151240724854,3,24.228604962899418,8.076201654299807,4,32.01099130449136,8.00274782612284,3,27.257180583261842,9.08572686108728,3,28.28211087488964,9.42737029162988,4,42.01554642514834,10.503886606287084,4,37.014187881920094,9.253546970480024,4,40.013739130614205,10.003434782653551,4,40.98765776131662,10.246914440329155,3,30.28575620362427,10.095252067874757,3,30.28575620362427,10.095252067874757,45.428634305436404,60.57151240724854,80.0274782612284,68.14295145815461,70.7052771872241,105.03886606287085,92.53546970480024,100.03434782653551,102.46914440329155,75.71439050906068,75.71439050906068,Regime C,5.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.7272727272727273,11,0.0,0.8394135744822008,776684.347860265,122143.61315979442,705149.5938308304,163900.73527827868,822591.6229671561,143180.53462830358,875098.1677336078,152922.38711034757,909288.3089417372,183820.8552369063,846800.6862660882,189357.44909477312,1023596.4444261302,183816.43226675942,1037050.0488631217,203509.40814538705,960655.4851961791,195944.45551468944,993908.7827705061,148026.49282806483,927679.0565793116,196706.85404778394
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,18.17145372217456,6.057151240724854,3,15.142878101812135,5.047626033937378,4,21.981131674274874,5.495282918568718,3,21.20002934253699,7.06667644751233,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45.428634305436404,37.85719525453034,54.95282918568718,53.00007335634247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,5.0,10.0,11.0,6.0,11.0,10.0,9.0,8.0,7.0,6.0,6.0,8.090909090909092,4,-6.0,-0.34360248980318353,643301.6232659854,103626.06790907569,660152.6643590342,134397.59306621918,595819.3467021876,113199.71495180679,658937.0393578305,134105.9570150452,,,,,,,,,,,,,,
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,12.114302481449709,4.038100827149903,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30.28575620362427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,12.0,14.0,13.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,6.0,9.818181818181818,1,-2.0,-1.3335521323598531,524834.3548794716,117204.9912222204,,,,,,,,,,,,,,,,,,,,
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,12.114302481449709,4.038100827149903,3,18.17145372217456,6.057151240724854,4,20.006869565307102,5.001717391326776,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30.28575620362427,45.428634305436404,50.017173913267754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,12.0,7.0,12.0,12.0,11.0,10.0,9.0,8.0,7.0,6.0,6.0,9.090909090909092,3,-5.0,-0.6758634690424169,529490.3106385987,108836.36857886805,478385.72036941425,89148.27055775112,539563.719768449,88643.44244667322,,,,,,,,,,,,,,,,
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,3,21.20002934253699,7.06667644751233,3,24.228604962899418,8.076201654299807,4,34.01463663322599,8.503659158306498,3,24.228604962899418,8.076201654299807,3,27.257180583261842,9.08572686108728,4,39.01339565234885,9.753348913087212,4,36.00027313177474,9.000068282943685,4,33.03592159611916,8.25898039902979,4,43.01476956541027,10.753692391352567,3,28.771468393443055,9.590489464481019,3,30.28575620362427,10.095252067874757,53.00007335634247,60.57151240724854,85.03659158306498,60.57151240724854,68.14295145815461,97.53348913087211,90.00068282943685,82.5898039902979,107.53692391352567,71.92867098360763,75.71439050906068,Regime C,2.0,1.0,1.0,3.0,3.0,3.0,5.0,6.0,1.0,4.0,1.0,2.727272727272727,11,-1.0,0.7543851687341818,800611.909858595,144095.28965151837,745797.5310145057,149663.82748588023,829573.8792804934,95654.09726925811,923511.7458319915,137424.99116013374,875710.7109778039,142213.55365457718,875487.8626838248,166518.61369203945,995323.4526441036,201944.91425991012,995353.9953929975,167210.46281235642,882618.6084370591,178267.98992115364,1005537.9031164872,165235.13292776217,845845.3839807048,171069.9483053795
Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,32,Eliminated Week 7,8,6.0,7.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,10.0,9.5,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,19.19638401380236,6.398794671267453,3,21.20002934253699,7.06667644751233,4,26.984687099802148,6.746171774950537,3,22.201493158805768,7.400497719601923,3,24.228604962899418,8.076201654299807,4,36.98516351025177,9.246290877562943,4,36.51345597378571,9.128363993446428,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,47.990960034505896,53.00007335634247,67.46171774950537,55.50373289701442,60.57151240724854,92.46290877562944,91.28363993446428,0.0,0.0,0.0,0.0,Regime C,4.0,3.0,5.0,5.0,4.0,5.0,3.0,8.0,7.0,6.0,6.0,5.090909090909091,7,-5.0,0.1935899645523817,585971.6820838277,115200.83792855372,503758.5353361402,112342.95949801331,580739.33493569,102547.00078839644,706359.7415259037,161990.4881524966,609512.4803468728,108246.07169178427,602396.4449748457,103947.51254958387,741610.6882174574,140182.04179525984,,,,,,,,
Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,32,Eliminated Week 9,6,4.0,4.0,4.0,,5.0,5.0,5.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,,6.0,6.0,6.0,,7.25,7.25,7.25,7.25,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,12.114302481449709,4.038100827149903,3,15.142878101812135,5.047626033937378,4,23.984777003009505,5.996194250752376,3,21.20002934253699,7.06667644751233,3,18.17145372217456,6.057151240724854,4,29.009960869695295,7.252490217423824,4,32.01099130449136,8.00274782612284,4,28.00961739142994,7.002404347857485,4,30.013262720164573,7.503315680041143,0,0.0,0.0,0,0.0,0.0,30.28575620362427,37.85719525453034,59.96194250752376,53.00007335634247,45.428634305436404,72.52490217423824,80.0274782612284,70.02404347857485,75.03315680041143,0.0,0.0,Regime C,12.0,10.0,9.0,6.0,10.0,9.0,8.0,7.0,6.0,6.0,6.0,8.090909090909092,9,0.0,-0.01196242073045389,608618.8770147614,122693.79881971107,588696.443520142,147127.0360622086,652799.6488301286,86435.15627718029,703407.2279900678,151378.26193990387,731512.2737898587,162383.02046552117,697769.5898098558,109322.55384688554,806715.8988194633,181508.06007956387,845292.6869415229,169202.18935412678,787099.6339348088,166136.80444519944,,,,
Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,32,Eliminated Week 6,9,5.0,5.0,5.0,,4.0,4.0,4.0,,7.0,5.0,6.0,5.0,7.0,6.0,6.0,,8.0,8.0,8.0,,8.5,8.5,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.142878101812135,5.047626033937378,3,12.114302481449709,4.038100827149903,4,23.012696406507583,5.753174101626896,3,19.173635234640415,6.391211744880138,3,24.228604962899418,8.076201654299807,4,33.010214444753295,8.252553611188324,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,30.28575620362427,57.53174101626895,47.93408808660104,60.57151240724854,82.52553611188324,0.0,0.0,0.0,0.0,0.0,Regime C,9.0,13.0,10.0,9.0,4.0,6.0,9.0,8.0,7.0,6.0,6.0,7.909090909090909,6,-5.0,-0.3530055198695647,653226.5646619945,145137.03700804737,560740.6162534131,88779.23196166442,520317.10426057054,110407.06650119867,698213.3711408246,145997.4472473685,669629.9619948125,108395.76606569148,681315.2856528476,141547.562662492,,,,,,,,,,
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.75,9.75,8.75,9.75,9.0,9.0,9.0,9.0,9.75,9.75,9.75,9.75,9.0,10.0,9.0,10.0,10.0,9.5,10.0,,9.5,10.0,10.0,,3,22.201493158805768,7.400497719601923,3,21.20002934253699,7.06667644751233,4,32.01099130449136,8.00274782612284,3,24.228604962899418,8.076201654299807,3,28.259362095727695,9.419787365242565,4,38.011931836080066,9.502982959020017,4,36.012365217552784,9.003091304388196,4,39.01339565234885,9.753348913087212,4,38.01009380187957,9.502523450469893,3,29.773291057810372,9.924430352603457,3,29.784665447391344,9.928221815797114,55.50373289701442,53.00007335634247,80.0274782612284,60.57151240724854,70.64840523931923,95.02982959020017,90.03091304388195,97.53348913087211,95.02523450469893,74.43322764452593,74.46166361847835,Regime C,1.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.8181818181818183,11,-3.0,0.7316173407937745,705199.6939345896,145964.62967371705,757236.8730652242,144157.1310729356,705481.1805092178,124687.02098132369,847813.2584988,168818.38858324394,736232.5856713296,160312.56371237626,753241.6873665175,141844.68178027894,833480.6771071216,192209.465221678,912486.1222464212,113911.04421423527,952112.939939736,197574.69083749197,897532.9795333784,234535.30058079466,830065.0044309549,189863.73756966603
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,7.0,7.0,7.0,,6.0,7.0,7.0,,9.0,8.0,9.0,8.0,8.0,9.0,8.0,,8.0,8.0,8.0,,10.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.75,10.75,10.75,10.75,9.0,9.0,9.0,10.0,9.5,9.5,10.0,,9.5,10.0,10.0,,3,21.20002934253699,7.06667644751233,3,20.19784783007114,6.732615943357047,4,34.01463663322599,8.503659158306498,3,25.25353525452721,8.417845084842403,3,24.228604962899418,8.076201654299807,4,40.986537423313194,10.246634355828299,4,37.01382903382156,9.25345725845539,4,42.012588052944416,10.503147013236104,4,36.98516351025177,9.246290877562943,3,29.272200301577445,9.757400100525816,3,29.784665447391344,9.928221815797114,53.00007335634247,50.49461957517784,85.03659158306498,63.13383813631803,60.57151240724854,102.46634355828299,92.5345725845539,105.03147013236105,92.46290877562944,73.1805007539436,74.46166361847835,Regime C,2.0,5.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,2.6363636363636362,11,-2.0,0.7534813765727786,730105.8374192653,134866.743198113,718032.8374177127,126553.43842353339,677342.2798401993,108173.22322796036,858731.2573986899,137350.3483045014,750808.5342542395,138998.23938040395,804183.8481146817,128949.6762065724,960715.9604743735,155626.42836200236,966008.7843718335,177025.26909257306,878333.877048855,152940.96262166565,935053.2027613362,128768.68221055449,740950.990845287,157823.0966514611
Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,6.0,6.0,5.0,,7.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,17.16998990590578,5.72332996863526,3,19.173635234640415,6.391211744880138,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,42.92497476476445,47.93408808660104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,11.0,9.0,12.0,10.0,9.0,8.0,7.0,6.0,6.0,1.0,1.0,7.2727272727272725,2,-3.0,-0.8625531307521407,627002.879335094,118622.8255223769,663186.2593623087,140971.06117729752,,,,,,,,,,,,,,,,,,
Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,5.0,5.0,5.0,,6.0,4.0,5.0,,6.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,3,15.142878101812135,5.047626033937378,3,15.120129322650191,5.040043107550064,4,23.009738034303663,5.752434508575916,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,37.80032330662548,57.52434508575915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime C,13.0,12.0,10.0,10.0,9.0,8.0,7.0,6.0,6.0,1.0,1.0,7.545454545454546,3,0.0,-0.8060480870919263,633588.0570355172,121621.98042977002,606555.5804987792,128363.31462564245,594044.6667564007,112864.76884151156,,,,,,,,,,,,,,,,
